,TRANSTYPE,DOCNUM,CUSTOMER,CUSTNAME,INVNUMBER,INVDATE,TRANSDATE,SALESPER1,ITEM,DESC,PRICELIST,QTYSHIPPED,INVUNIT,UNITPRICE,EXTINVMISC,TAMOUNT1,INVDISC,TBASE1,DPID,SUBCATID,MSOTR,FMTR,RSMTR,PRODUCTID,SUBDISTNAME,MARKETNAME,CUSTYPE,CUSTYPEDESC,CondID,BRAND,PICKINGSEQ,Cause_Of_Return_ID,SHINUMBER,SHIPDATE,TERMS,DAYENDNUM,AUDTORG,MSOGRP,BILEMAILC,INVDISCPER,TRNSFRED,TRNUMBER,FMID,RSMID,IDEN,DATETIME,CIRCULARNO,BATCHID
875,1,SKINV160-298054       ,1.6018E+11,Sumon Pharmacy,SKINV160-298054       ,20190710,20190710,6619,1034,TELAZINE 1MG TAB 100S                                       ,1,2,100s      ,149.93,299.86,26.088,3,299.86,160012,42647,GK41,GK40,GK,SKF,N/A,Board Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH160-308149        ,20190710,CASH  ,0,GZPSKF,B         ,Regular Discount    ,1.00047,0,3,N/A     ,N/A     ,59826435,22:30.7,,9002
876,1,SKINV250-246884       ,25061002704,Yusuf Pharmacy,SKINV250-246884       ,20190710,20190710,6148,1390,TRIJECT IV INJ 2GM 1S                                       ,1,10,1s        ,140.87,1408.7,39.13,0,1408.7,250001,42647,CL32,CL30,CL,SKF,N/A,Lakshamcity,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-272378        ,20190710,CASH  ,0,HZJSKF,A         ,Special Rate and vat,0,0,3,N/A     ,N/A     ,59865305,22:30.7,,9008
877,1,SKINV250-246884       ,25061002704,Yusuf Pharmacy,SKINV250-246884       ,20190710,20190710,6148,1700,FACID 250MG TAB 10S                                         ,1,3,10s       ,487.26,1461.78,84.78,29.24,1461.78,250001,42647,CL32,CL30,CL,SKF,N/A,Lakshamcity,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-272378        ,20190710,CASH  ,0,HZJSKF,A         ,Regular Discount    ,2.0003,0,3,N/A     ,N/A     ,59865306,22:30.7,,O902
878,1,SKINV250-246884       ,25061002704,Yusuf Pharmacy,SKINV250-246884       ,20190710,20190710,6148,1784,LOSECTIL 20MG CAP 120S                                      ,1,10,120s      ,449.77,4497.7,78.26,89.95,4497.7,250001,42647,CL32,CL30,CL,SKF,N/A,Lakshamcity,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-272378        ,20190710,CASH  ,0,HZJSKF,A         ,Regular Discount    ,1.99991,0,3,N/A     ,N/A     ,59865307,22:30.7,,9089
879,1,SKINV250-246884       ,25061002704,Yusuf Pharmacy,SKINV250-246884       ,20190710,20190710,6148,1574,LOSECTIL 40MG CAP 60S                                       ,1,2,60s       ,359.82,719.64,62.609,14.39,719.64,250001,42647,CL32,CL30,CL,SKF,N/A,Lakshamcity,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-272378        ,20190710,CASH  ,0,HZJSKF,A         ,Regular Discount    ,1.99961,0,3,N/A     ,N/A     ,59865308,22:30.7,,9005
880,1,SKINV250-246884       ,25061002704,Yusuf Pharmacy,SKINV250-246884       ,20190710,20190710,6148,1605,LOSECTIL V 40MG CAP 60S                                     ,1,2,60s       ,359.82,719.64,62.609,14.39,719.64,250001,42647,CL32,CL30,CL,SKF,N/A,Lakshamcity,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-272378        ,20190710,CASH  ,0,HZJSKF,A         ,Regular Discount    ,1.99961,0,3,N/A     ,N/A     ,59865309,22:30.7,,9001
881,1,SKINV250-246884       ,25061002704,Yusuf Pharmacy,SKINV250-246884       ,20190710,20190710,6148,1759,ROXIM 400MG CAP 10S                                         ,1,3,10s       ,374.81,1124.43,65.22,22.49,1124.43,250001,42647,CL32,CL30,CL,SKF,N/A,Lakshamcity,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-272378        ,20190710,CASH  ,0,HZJSKF,A         ,Regular Discount    ,2.00012,0,3,N/A     ,N/A     ,59865310,22:30.7,,9006
882,1,SKINV250-246884       ,25061002704,Yusuf Pharmacy,SKINV250-246884       ,20190710,20190710,6148,1654,TENOXIM 20MG TAB 30S                                        ,1,3,30s       ,179.91,539.73,31.3,10.79,539.73,250001,42647,CL32,CL30,CL,SKF,N/A,Lakshamcity,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-272378        ,20190710,CASH  ,0,HZJSKF,A         ,Regular Discount    ,1.99915,0,3,N/A     ,N/A     ,59865311,22:30.7,,0O901
883,1,SKINV250-246884       ,25061002704,Yusuf Pharmacy,SKINV250-246884       ,20190710,20190710,6148,1679,VENTOFIL 200MG TAB 30S                                      ,1,2,30s       ,134.93,269.86,23.48,5.4,269.86,250001,42647,CL32,CL30,CL,SKF,N/A,Lakshamcity,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-272378        ,20190710,CASH  ,0,HZJSKF,A         ,Regular Discount    ,2.00104,0,3,N/A     ,N/A     ,59865312,22:30.7,,0O901
884,1,SKINV250-246884       ,25061002704,Yusuf Pharmacy,SKINV250-246884       ,20190710,20190710,6148,1629,VISOMOX 400MG FC TAB 10S                                    ,1,3,10s       ,299.85,899.55,52.174,17.99,899.55,250001,42647,CL32,CL30,CL,SKF,N/A,Lakshamcity,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-272378        ,20190710,CASH  ,0,HZJSKF,A         ,Regular Discount    ,1.99989,0,3,N/A     ,N/A     ,59865313,22:30.7,,9004
885,1,SKINV250-246884       ,25061002704,Yusuf Pharmacy,SKINV250-246884       ,20190710,20190710,6148,1272,XINC B TAB 30S                                              ,1,10,30s       ,67.47,674.7,11.74,13.49,674.7,250001,42647,CL32,CL30,CL,SKF,N/A,Lakshamcity,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH250-272378        ,20190710,CASH  ,0,HZJSKF,A         ,Regular Discount    ,1.99941,0,3,N/A     ,N/A     ,59865314,22:30.7,,0O901
886,1,SKINV310-301432       ,90000024247,Khaled Pharmacy,SKINV310-301432       ,20190710,20190710,7286,1204,NEOSALINE 10.25GM 50S                                       ,1,1,50s       ,187.41,187.41,32.609,0,187.41,310003,42647,RN84,RN80,RN,SKF,N/A,Porsha,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-305969        ,20190709,CASH  ,0,RAJSKF,Z         ,Declared Item       ,0,0,3,N/A     ,N/A     ,59865315,22:30.7,,9050
887,1,SKINV310-301432       ,90000024247,Khaled Pharmacy,SKINV310-301432       ,20190710,20190710,7286,1518,TAPENTA 100MG TAB 10S                                       ,1,2,10s       ,187.41,374.82,32.61,0,374.82,310003,42647,RN84,RN80,RN,SKF,N/A,Porsha,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-305969        ,20190709,CASH  ,0,RAJSKF,Z         ,Declared Item       ,0,0,3,N/A     ,N/A     ,59865316,22:30.7,,9024
888,1,SKINV310-301432       ,90000024247,Khaled Pharmacy,SKINV310-301432       ,20190710,20190710,7286,1578,GELID ORAL SUS 200ML                                        ,1,1,1s        ,93.7,93.7,16.304,0,93.7,310003,42647,RN84,RN80,RN,SKF,N/A,Porsha,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-305969        ,20190709,CASH  ,0,RAJSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,59865317,22:30.7,,9015
889,1,SKINV310-301432       ,90000024247,Khaled Pharmacy,SKINV310-301432       ,20190710,20190710,7286,1502,LUMONA 10MG TAB 30S                                         ,1,1,30s       ,269.87,269.87,46.96,0,269.87,310003,42647,RN84,RN80,RN,SKF,N/A,Porsha,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-305969        ,20190709,CASH  ,0,RAJSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,59865318,22:30.7,,9017
890,1,SKINV310-301432       ,90000024247,Khaled Pharmacy,SKINV310-301432       ,20190710,20190710,7286,1749,TUFNIL 200MG TAB 50S                                        ,1,1,50s       ,374.82,374.82,65.22,0,374.82,310003,42647,RN84,RN80,RN,SKF,N/A,Porsha,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-305969        ,20190709,CASH  ,0,RAJSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,59865320,22:30.7,,9039
891,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,12714,1453,ROXIM PFS 30ML                                              ,1,2,30ml      ,101.2,202.4,17.609,4.05,202.4,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,A         ,Regular Discount    ,2.00099,0,3,N/A     ,N/A     ,59904004,22:30.7,,9002
892,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,6690,1156,SK CEF DRY SUS 60ML                                         ,1,3,60ml      ,59.97,179.91,10.435,3.6,179.91,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,B         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,59904005,22:30.7,,8003
893,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,6690,1028,SK CEF SUS 100ML                                            ,1,1,100ml     ,67.47,67.47,11.74,1.35,67.47,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,B         ,Regular Discount    ,2.00089,0,3,N/A     ,N/A     ,59904006,22:30.7,,9010
894,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,12714,1345,SOLBION TAB 50S                                             ,1,3,50s       ,299.85,899.55,52.17,17.99,899.55,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,A         ,Regular Discount    ,1.99989,0,3,N/A     ,N/A     ,59904007,22:30.7,,9013
895,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,12714,1029,SOLVIT B TAB 45S                                            ,1,3,45s       ,20.92,62.76,3.64,1.26,62.76,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,A         ,Regular Discount    ,2.00765,0,3,N/A     ,N/A     ,59904008,22:30.7,,9024
896,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,12714,1029,SOLVIT B TAB 45S                                            ,1,2,45s       ,20.92,41.84,3.64,0.84,41.84,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,A         ,Regular Discount    ,2.00765,0,3,N/A     ,N/A     ,59904009,22:30.7,,9024
897,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,6690,1030,SOLVIT M TAB 30S                                            ,1,2,30s       ,44.98,89.96,7.827,1.8,89.96,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,B         ,Regular Discount    ,2.00089,0,3,N/A     ,N/A     ,59904010,22:30.7,,9011
898,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,6690,1279,TOZA SUS 30ML                                               ,1,3,30ml      ,26.24,78.72,4.566,1.57,78.72,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,B         ,Regular Discount    ,1.99441,0,3,N/A     ,N/A     ,59904011,22:30.7,,9002
899,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,6690,1278,TOZA TAB 500MG 12S                                          ,1,1,12s       ,89.96,89.96,15.653,1.8,89.96,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,B         ,Regular Discount    ,2.00089,0,3,N/A     ,N/A     ,59904012,22:30.7,,9001
900,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,6690,1749,TUFNIL 200MG TAB 50S                                        ,1,1,50s       ,374.82,374.82,65.22,7.5,374.82,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,B         ,Regular Discount    ,2.00096,0,3,N/A     ,N/A     ,59904013,22:30.7,,9043
901,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,12714,1595,UROKIT PLUS ORAL SOL 200ML                                  ,1,2,200ml     ,149.93,299.86,26.088,6,299.86,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,A         ,Regular Discount    ,2.00093,0,3,N/A     ,N/A     ,59904014,22:30.7,,9017
902,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,6690,1778,VITOCAL D EFFERVESCENT TAB 10S                              ,1,3,10s       ,112.44,337.32,19.57,6.75,337.32,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,B         ,Regular Discount    ,2.00107,0,3,N/A     ,N/A     ,59904015,22:30.7,,9035
903,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,6690,1218,XINC 20MG TAB 60S                                           ,1,1,60s       ,123.69,123.69,21.52,2.47,123.69,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,B         ,Regular Discount    ,1.99693,0,3,N/A     ,N/A     ,59904016,22:30.7,,9007
904,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,12714,1240,XINC B SYP 100ML                                            ,1,10,100ml     ,41.23,412.3,7.17,8.25,412.3,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,A         ,Regular Discount    ,2.00097,0,3,N/A     ,N/A     ,59904017,22:30.7,,9021
905,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,12714,1272,XINC B TAB 30S                                              ,1,2,30s       ,67.47,134.94,11.74,2.7,134.94,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,A         ,Regular Discount    ,2.00089,0,3,N/A     ,N/A     ,59904018,22:30.7,,0O901
906,1,SKINV330-281877       ,33091102319,Fahima Pharmacy,SKINV330-281877       ,20190710,20190710,6690,1631,ZEEFOL CI CAP 90S                                           ,1,1,90s       ,269.87,269.87,46.957,5.4,269.87,330026,42647,RK71,RK70,RK,SKF,N/A,Nageswari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH330-295862        ,20190710,CREDIT,0,RNGSKF,B         ,Regular Discount    ,2.00096,0,3,N/A     ,N/A     ,59904019,22:30.7,,9010
907,1,SKINV110-683809       ,11013135725,Raja Pharmacy,SKINV110-683809       ,20190711,20190711,7258,1634,ETORIX 90MG TAB 40S                                         ,1,1,40s       ,359.82,359.82,62.609,3.6,359.82,110065,42494,DD21,DD20,DD,SKF,N/A,Wari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-927961        ,20190711,CASH  ,0,MOTSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,60017502,33:25.8,,9007
908,1,SKINV110-683809       ,11013135725,Raja Pharmacy,SKINV110-683809       ,20190711,20190711,7258,1283,LOSITA 10MG TAB 20S                                         ,1,1,20s       ,149.93,149.93,26.088,1.5,149.93,110065,42494,DD21,DD20,DD,SKF,N/A,Wari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-927961        ,20190711,CASH  ,0,MOTSKF,B         ,Regular Discount    ,1.00047,0,3,N/A     ,N/A     ,60017503,33:25.8,,9003
909,1,SKINV110-683809       ,11013135725,Raja Pharmacy,SKINV110-683809       ,20190711,20190711,7258,1336,LOSITA 5MG TAB 40S                                          ,1,1,40s       ,179.91,179.91,31.304,1.8,179.91,110065,42494,DD21,DD20,DD,SKF,N/A,Wari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-927961        ,20190711,CASH  ,0,MOTSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,60017504,33:25.8,,9003
910,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1568,CARDOBIS 2.5 FC TAB 30S                                     ,1,3,30s       ,134.93,404.79,23.478,8.1,404.79,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,2.00104,0,3,N/A     ,N/A     ,60017505,33:25.8,,902
911,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1569,CARDOBIS 5 FC TAB 30S                                       ,1,5,30s       ,224.89,1124.45,39.131,22.49,1124.45,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,2.00009,0,3,N/A     ,N/A     ,60017506,33:25.8,,0O901
912,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1586,CARDOBIS PLUS 2.56.25MG TAB 30S                             ,1,2,30s       ,134.93,269.86,23.478,5.4,269.86,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,2.00104,0,3,N/A     ,N/A     ,60017507,33:25.8,,0O901
913,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1587,CARDOBIS PLUS 56.25MG TAB 30S                               ,1,2,30s       ,224.89,449.78,39.131,9,449.78,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,2.00098,0,3,N/A     ,N/A     ,60017508,33:25.8,,9002
914,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1354,CARDON 50MG TAB 40S                                         ,1,2,40s       ,239.88,479.76,41.739,9.6,479.76,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,60017509,33:25.8,,9010
915,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1744,DANAMET 200MG CAP 20S                                       ,1,1,20s       ,569.72,569.72,99.13,11.39,569.72,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,1.99923,0,3,N/A     ,N/A     ,60017510,33:25.8,,9003
916,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,6681,1466,ETHINOR 5MG TAB 45S                                         ,1,2,45s       ,168.66,337.32,29.347,6.75,337.32,610045,42494,SB22,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,A         ,Regular Discount    ,2.00107,0,3,N/A     ,N/A     ,60017511,33:25.8,,9004
917,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1758,LIGAZID 5MG TAB 30S                                         ,1,3,30s       ,404.8,1214.4,70.43,24.29,1214.4,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,2.00016,0,3,N/A     ,N/A     ,60017512,33:25.8,,0O901
918,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1755,LIGAZID M 2.5 500MG TAB 30S                                 ,1,3,30s       ,269.87,809.61,46.96,16.19,809.61,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,1.99973,0,3,N/A     ,N/A     ,60017513,33:25.8,,9016
919,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1656,LIGAZID M 2.5 850 MG TAB 18S                                ,1,3,18s       ,188.91,566.73,32.87,11.33,566.73,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,1.99919,0,3,N/A     ,N/A     ,60017514,33:25.8,,9010
920,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1704,NOCLOG 75MG TAB 40S                                         ,1,2,40s       ,359.82,719.64,62.61,14.39,719.64,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,1.99961,0,3,N/A     ,N/A     ,60017516,33:25.8,,9009
921,1,SKINV610-317390       ,61048001694,Trust Medical Hall,SKINV610-317390       ,20190711,20190711,15008,1683,NOCLOG PLUS 75MG TAB 40S                                    ,1,2,40s       ,359.82,719.64,62.61,14.39,719.64,610045,42494,CCS11,SB20,SB,SKF,N/A,Modhu Shahid,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH610-357538        ,20190711,CASH  ,0,SYLSKF,C         ,Regular Discount    ,1.99961,0,3,N/A     ,N/A     ,60017517,33:25.8,,9014
922,1,SKINV170-292155       ,1701502564,Medicine Point,SKINV170-292155       ,20190711,20190711,6715,1606,ZITHROX 250MG TAB 12S                                       ,1,1,12s       ,224.89,224.89,39.13,4.5,224.89,1040,42647,SM52,SM50,SM,SKF,N/A,Zirabo,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH170-470359        ,20190711,CASH  ,0,SAVSKF,B         ,Regular Discount    ,2.00098,0,3,N/A     ,N/A     ,60055877,33:25.8,,0O901
923,1,SKINV170-292155       ,1701502564,Medicine Point,SKINV170-292155       ,20190711,20190711,6715,1427,ZITHROX 500MG TAB 12S                                       ,1,1,12s       ,314.84,314.84,54.782,6.3,314.84,1040,42647,SM52,SM50,SM,SKF,N/A,Zirabo,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH170-470359        ,20190711,CASH  ,0,SAVSKF,B         ,Regular Discount    ,2.00102,0,3,N/A     ,N/A     ,60055878,33:25.8,,9007
924,1,SKINV170-292155       ,1701502564,Medicine Point,SKINV170-292155       ,20190711,20190711,6715,1426,ZITHROX 50ML POWDER FOR SUSPENSION                          ,1,2,50ml      ,143.93,287.86,25.04,5.76,287.86,1040,42647,SM52,SM50,SM,SKF,N/A,Zirabo,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH170-470359        ,20190711,CASH  ,0,SAVSKF,B         ,Regular Discount    ,2.00097,0,3,N/A     ,N/A     ,60055879,33:25.8,,9005
